"image","label",x,y,width,height
"2033.jpg","Decoration",0.4029187817258883,0.700778883600173,0.14625634517766498,0.07074859368238857
"2033.jpg","Decoration",0.1281725888324873,0.699048031155344,0.11104060913705584,0.06771960190393769
"2033.jpg","Decoration",0.6722715736040609,0.7022933794893985,0.09930203045685279,0.06122890523582865
"2035.jpg","ContentIllustration",0.3669686985172982,0.549163179916318,0.4184514003294893,0.2688284518828452
"2036.jpg","ContentIllustration",0.43227848101265826,0.6291285316354954,0.36645569620253166,0.23040191006764824
"2037.jpg","ContentIllustration",0.570353982300885,0.25565770862800563,0.25088495575221237,0.19554455445544555
"2041.jpg","ContentIllustration",0.42342342342342343,0.38654012079378774,0.8483483483483484,0.24158757549611734
"2043.jpg","ContentIllustration",0.6499302649930265,0.27610759493670883,0.5481171548117155,0.2848101265822785
"2044.jpg","ContentIllustration",0.48507042253521127,0.32558139534883723,0.5126760563380282,0.33488372093023255
"2047.jpg","ContentIllustration",0.44594594594594594,0.48507816200852677,0.635846372688478,0.22216958787304594
"2047.jpg","Initial",0.1379800853485064,0.29701563240170537,0.11593172119487909,0.0738986262434865
"2050.jpg","Initial",0.596339248288389,0.7292974286292772,0.1344138605560989,0.20125531484106093
"2050.jpg","Decoration",0.707419309766662,0.3668758858068435,0.33449769456476175,0.09495849362219072
"2051.jpg","ContentIllustration",0.4034334763948498,0.24015748031496062,0.27896995708154504,0.08989501312335958
"2053.jpg","ContentIllustration",0.5879043600562588,0.6815286624203821,0.6118143459915611,0.3495222929936306
"2055.jpg","ContentIllustration",0.4962121212121212,0.46283783783783783,0.5391414141414141,0.5073198198198198
"2056.jpg","Initial",0.6285478093138606,0.3344959888385072,0.19096169743731056,0.24799441925357515
"2057.jpg","ContentIllustration",0.7315192743764173,0.504247572815534,0.35419501133786846,0.6826456310679612
"2058.jpg","ContentIllustration",0.5109809663250366,0.6371527777777778,0.2225475841874085,0.13368055555555555
"2058.jpg","ContentIllustration",0.8477306002928258,0.6302083333333334,0.23572474377745242,0.1284722222222222
"2060.jpg","ContentIllustration",0.536,0.5314401622718052,0.776,0.5557809330628803
"2061.jpg","Initial",0.1392988929889299,0.32693409742120344,0.2011070110701107,0.11919770773638969
"2061.jpg","Decoration",0.4483394833948339,0.07707736389684813,0.8500922509225092,0.06045845272206304
"2062.jpg","ContentIllustration",0.6943881000676132,0.3977220956719818,0.31575388776200136,0.2223234624145786
"2063.jpg","ContentIllustration",0.4351032448377581,0.23601398601398602,0.7610619469026548,0.3618881118881119
"2066.jpg","ContentIllustration",0.390625,0.31600467289719625,0.5791015625,0.33352803738317754
"2067.jpg","ContentIllustration",0.48733333333333334,0.4250681198910082,0.8133333333333334,0.6523160762942779
"2068.jpg","ContentIllustration",0.33105218135158254,0.7231308411214953,0.3712574850299401,0.2505841121495327
"2068.jpg","ContentIllustration",0.358426005132592,0.28329439252336447,0.40547476475620187,0.272196261682243
"2068.jpg","ContentIllustration",0.6869118905047049,0.7313084112149533,0.369546621043627,0.24065420560747663
"2068.jpg","ContentIllustration",0.7279726261762189,0.276285046728972,0.34644995722840033,0.24649532710280375
"2069.jpg","ContentIllustration",0.5008333333333334,0.4840801886792453,0.9808333333333333,0.8761792452830188
"2070.jpg","ContentIllustration",0.6393333333333333,0.3099880620771986,0.4126666666666667,0.20771985674492638
"2071.jpg","ContentIllustration",0.286,0.3682914820285574,0.37066666666666664,0.27523387493845397
"2073.jpg","ContentIllustration",0.6343717904827114,0.5857959961868446,0.5296131461828141,0.3348427073403241
"2075.jpg","ContentIllustration",0.4020172910662824,0.23168235775685633,0.8090778097982709,0.23986901350798198
"2076.jpg","ContentIllustration",0.571656050955414,0.18341121495327103,0.7022292993630573,0.18049065420560748
"2078.jpg","ContentIllustration",0.5692737430167598,0.47557639703008986,0.7575418994413408,0.785853849159828
"2079.jpg","ContentIllustration",0.8460698689956332,0.7534298780487805,0.1544759825327511,0.18025914634146342
"2082.jpg","ContentIllustration",0.21926320461606746,0.4188911704312115,0.1877496671105193,0.21919917864476385
"2082.jpg","ContentIllustration",0.5734576120727918,0.6714579055441479,0.164225477141589,0.21560574948665298
"2083.jpg","Decoration",0.6501877346683355,0.4876769795490299,0.05381727158948686,0.8500262191924489
"2083.jpg","Decoration",0.3954943679599499,0.48610382800209756,0.05193992490613267,0.8500262191924489
"2085.jpg","Initial",0.13951612903225807,0.7465753424657534,0.054637096774193546,0.07734018264840183
"2085.jpg","Initial",0.739516129032258,0.3518835616438356,0.05120967741935484,0.08047945205479452
"2089.jpg","ContentIllustration",0.596,0.6132468735525707,0.7186666666666667,0.4668828161185734
"2090.jpg","ContentIllustration",0.21012759170653908,0.4807801017524025,0.32496012759170656,0.3431317128321085
"2091.jpg","ContentIllustration",0.44036697247706424,0.43821656050955415,0.7217125382262997,0.24012738853503185
"2092.jpg","ContentIllustration",0.4617117117117117,0.5933161953727506,0.8490990990990991,0.5974293059125964
"2093.jpg","ContentIllustration",0.6746651785714286,0.27837729816147083,0.29910714285714285,0.22062350119904076
"2093.jpg","ContentIllustration",0.3384486607142857,0.27358113509192644,0.2924107142857143,0.2270183852917666
"2095.jpg","ContentIllustration",0.4351535836177474,0.8149010477299186,0.7030716723549488,0.24563445867287545
"2095.jpg","ContentIllustration",0.4522184300341297,0.30034924330616997,0.4249146757679181,0.28754365541327126
"2097.jpg","Initial",0.21785714285714286,0.24688684353004872,0.22714285714285715,0.16404981050351922
"2099.jpg","ContentIllustration",0.6196145124716553,0.20710219571699648,0.2962962962962963,0.19964760097587422
"2103.jpg","ContentIllustration",0.4962721342031687,0.4608644859813084,0.7534948741845293,0.764018691588785
"2104.jpg","ContentIllustration",0.6347281180513442,0.5124160093485247,0.13988275722660198,0.7370727432077125
"2104.jpg","Initial",0.21568627450980393,0.4867075664621677,0.09258136244188397,0.12883435582822086
"2111.jpg","Initial",0.131390874106652,0.3525096525096525,0.09400769653655855,0.06756756756756757
"2111.jpg","Initial",0.1434854315557999,0.4868725868725869,0.11929631665750412,0.07876447876447877
"2113.jpg","Initial",0.1120414673046252,0.1953080836630865,0.14992025518341306,0.11588468061051442
"2113.jpg","ContentIllustration",0.22129186602870812,0.648671565856416,0.3361244019138756,0.23996608253250423
"2115.jpg","Decoration",0.14809384164222875,0.3206962327134001,0.05370234604105572,0.022651406771578446
"2115.jpg","Decoration",0.15065982404692083,0.5695040534096328,0.04875366568914956,0.023247496423462088
"2117.jpg","ContentIllustration",0.43343108504398825,0.2945705024311183,0.33313782991202345,0.233387358184765
"2117.jpg","ContentIllustration",0.41642228739002934,0.6426256077795786,0.4287390029325513,0.26580226904376014
"2118.jpg","ContentIllustration",0.674,0.7395348837209302,0.4073333333333333,0.24147286821705427
"2119.jpg","ContentIllustration",0.6284053759535053,0.35259179265658747,0.1670904467853251,0.25863930885529157
"2119.jpg","ContentIllustration",0.23792226661823465,0.7975161987041036,0.16854340719215402,0.2570194384449244
"2119.jpg","ContentIllustration",0.6273156556483835,0.6911447084233261,0.18561569197239375,0.29481641468682507
"2119.jpg","ContentIllustration",0.232110424990919,0.5377969762419006,0.17290228841264074,0.265658747300216
"2120.jpg","Initial",0.10505836575875487,0.2989571263035921,0.09727626459143969,0.08690614136732329
"2122.jpg","ContentIllustration",0.39687756778964667,0.19118428040361127,0.37387017255546423,0.21906532129580455
"2122.jpg","ContentIllustration",0.3931799506984388,0.5310674455655868,0.3763352506162695,0.24482209240573552
"2125.jpg","ContentIllustration",0.6766581632653061,0.25704526046114434,0.46683673469387754,0.3108454312553373
"2126.jpg","Decoration",0.29933726067746685,0.10019361084220717,0.3442562592047128,0.04356243949661181
"2126.jpg","Initial",0.16310751104565538,0.27541142303969024,0.07363770250368189,0.09390125847047434
"2127.jpg","ContentIllustration",0.42759347024749866,0.2950596252129472,0.482885729331227,0.40272572402044293
"2127.jpg","Initial",0.14112690889942076,0.6040885860306644,0.11427066877303844,0.07734241908006814
"2130.jpg","Initial",0.22603978300180833,0.25126475548060706,0.11392405063291139,0.07588532883642496
"2131.jpg","ContentIllustration",0.7125,0.4597855227882037,0.381875,0.2609472743521001
"2133.jpg","ContentIllustration",0.38799414348462663,0.5171480144404332,0.1800878477306003,0.11552346570397112
"2133.jpg","ContentIllustration",0.8374816983894583,0.5135379061371841,0.20644216691068815,0.11281588447653429
"2133.jpg","ContentIllustration",0.623718887262079,0.5171480144404332,0.25036603221083453,0.11101083032490974
"2134.jpg","Initial",0.6111975116640747,0.3299731182795699,0.13426645930533956,0.1774193548387097
"2134.jpg","ContentIllustration",0.6423017107309487,0.706989247311828,0.18973561430793157,0.25806451612903225
"2135.jpg","ContentIllustration",0.595166163141994,0.5637037037037037,0.527693856998993,0.3814814814814815
"2136.jpg","Initial",0.2799145299145299,0.37278481012658227,0.2403846153846154,0.14556962025316456
"2138.jpg","ContentIllustration",0.4086666666666667,0.4621910734046477,0.5033333333333333,0.283290298782737
"2139.jpg","ContentIllustration",0.5535714285714286,0.4610244988864143,0.7916666666666666,0.4849665924276169
"2140.jpg","ContentIllustration",0.5675232367413887,0.4330254041570439,0.29250956806998357,0.3348729792147806
"2141.jpg","ContentIllustration",0.5836466165413534,0.4036697247706422,0.6109022556390977,0.3944954128440367
"2143.jpg","Initial",0.14404033129276198,0.459534240258243,0.1458408354339215,0.09176850357389901
"2143.jpg","ContentIllustration",0.2635938062657544,0.6905695181000692,0.35469931580842634,0.22872953654599953
"2144.jpg","ContentIllustration",0.4108053007135576,0.4358974358974359,0.44036697247706424,0.2608974358974359
"2145.jpg","ContentIllustration",0.619,0.6271076523994812,0.415,0.31906614785992216
"2146.jpg","ContentIllustration",0.4784263959390863,0.3806481058877225,0.6199238578680203,0.1738931994523049
"2148.jpg","Initial",0.14635535307517084,0.5107296137339056,0.14350797266514806,0.09676160749122123
"2149.jpg","ContentIllustration",0.3953333333333333,0.19416590701914313,0.22866666666666666,0.1545123062898815
"2156.jpg","ContentIllustration",0.6107171000788022,0.22498803255146002,0.4743892828999212,0.28195308760172333
"2157.jpg","Initial",0.5411942554799698,0.371645432366495,0.09882842025699169,0.07413933315261588
"2157.jpg","Initial",0.5411942554799698,0.5962320412035782,0.10336356764928194,0.07251287611818921
"2158.jpg","ContentIllustration",0.47703464947622887,0.5797297297297297,0.5543916196615633,0.4813513513513514
"2160.jpg","ContentIllustration",0.7166921898928025,0.7193460490463215,0.4104134762633997,0.23069936421435058
"2166.jpg","ContentIllustration",0.6097526896744446,0.5940473780117432,0.12561128964649992,0.6134845110346224
"2168.jpg","ContentIllustration",0.33364928909952607,0.7714285714285715,0.44123222748815166,0.29464285714285715
"2169.jpg","ContentIllustration",0.619375,0.390154968094804,0.71125,0.5218778486782133
"2170.jpg","ContentIllustration",0.541,0.7993846153846154,0.751,0.23507692307692307
"2170.jpg","ContentIllustration",0.72,0.26953846153846156,0.461,0.2867692307692308
"2171.jpg","ContentIllustration",0.6389558232931727,0.20313767919935083,0.21526104417670683,0.2142277522315391
"2171.jpg","ContentIllustration",0.6208835341365462,0.6248309440086557,0.27028112449799196,0.2044901271301055
"2172.jpg","ContentIllustration",0.5695564516129032,0.719562243502052,0.36088709677419356,0.21751025991792067
"2173.jpg","ContentIllustration",0.776,0.29223549488054607,0.36466666666666664,0.24146757679180889
"2173.jpg","ContentIllustration",0.332,0.1697952218430034,0.3446666666666667,0.2188566552901024
"2174.jpg","ContentIllustration",0.42329994728518716,0.4209964412811388,0.5245123879810226,0.19644128113879003
"2174.jpg","Decoration",0.5687928307854507,0.4811387900355872,0.0716921454928835,0.06263345195729537
"2175.jpg","ContentIllustration",0.3996579247434436,0.5911753221397892,0.5923603192702395,0.4025771183131589
"2177.jpg","ContentIllustration",0.3824,0.415929203539823,0.4056,0.2704646017699115
"2177.jpg","ContentIllustration",0.364,0.7704646017699115,0.4352,0.310287610619469
"2179.jpg","ContentIllustration",0.5455508474576272,0.4449152542372881,0.864406779661017,0.6377118644067796
"2182.jpg","ContentIllustration",0.4340753424657534,0.7793440736478712,0.745291095890411,0.25604142692750287
"2182.jpg","ContentIllustration",0.4400684931506849,0.26985040276179517,0.4409246575342466,0.27704257767548907
"2183.jpg","ContentIllustration",0.14133333333333334,0.5902222222222222,0.2833333333333333,0.1902222222222222
"2185.jpg","ContentIllustration",0.3870220162224797,0.24787363304981774,0.28563151796060254,0.2077764277035237
"2187.jpg","ContentIllustration",0.6134259259259259,0.36659064994298746,0.2700617283950617,0.24800456100342075
"2187.jpg","ContentIllustration",0.5968364197530864,0.5895096921322691,0.27662037037037035,0.18842645381984036
"2188.jpg","ContentIllustration",0.5913705583756346,0.22151394422310758,0.674492385786802,0.19800796812749005
"2189.jpg","Initial",0.532,0.4139142656359803,0.188,0.12368236120871398
"2191.jpg","ContentIllustration",0.4595959595959596,0.6972723780253554,0.2845117845117845,0.20630042258932002
"2192.jpg","ContentIllustration",0.5764631843926998,0.3771337832473204,0.775959723096287,0.20603414053195712
"2194.jpg","Initial",0.14525646845211077,0.15668751861781352,0.1693145710394916,0.11766458147155198
"2194.jpg","Initial",0.1525192918747163,0.5510872803098004,0.1693145710394916,0.12719690199582961
"2196.jpg","ContentIllustration",0.6806666666666666,0.33744493392070485,0.15133333333333332,0.23524229074889869
"2197.jpg","ContentIllustration",0.4530386740331492,0.7098692033293698,0.6887661141804788,0.4518430439952438
"2198.jpg","Initial",0.17403736179946627,0.3022621967838648,0.0945482272207396,0.07413464159171436
"2205.jpg","ContentIllustration",0.7768199233716475,0.44892286309937457,0.3170498084291188,0.23697011813759555
"2206.jpg","ContentIllustration",0.4444444444444444,0.5789763346175014,0.7270341207349081,0.41386901485965877
"2209.jpg","Initial",0.09848484848484848,0.29055963821368,0.15430622009569378,0.10938383267382702
"2210.jpg","Decoration",0.2544444444444444,0.1021671826625387,0.07,0.03637770897832817
"2210.jpg","Initial",0.31055555555555553,0.22252321981424147,0.1527777777777778,0.11106811145510836
"2211.jpg","ContentIllustration",0.6297780517879161,0.31147923471768546,0.12330456226880394,0.17382174521698554
"2211.jpg","ContentIllustration",0.31596794081381013,0.6852543163789081,0.11713933415536375,0.36070928604759683
"2211.jpg","ContentIllustration",0.313501849568434,0.31474568362109195,0.12114673242909987,0.18035464302379842
"2213.jpg","ContentIllustration",0.6773333333333333,0.6814671814671814,0.43666666666666665,0.20926640926640927
"2216.jpg","ContentIllustration",0.5251559251559251,0.30070357907617007,0.5625779625779626,0.4059345365555216
"2218.jpg","ContentIllustration",0.42890334572490707,0.7407002188183808,0.5855018587360595,0.35585339168490154
"2219.jpg","Initial",0.23565573770491804,0.34875,0.18237704918032788,0.11625
"2219.jpg","Decoration",0.5348360655737705,0.10875,0.7684426229508197,0.1
"2219.jpg","Initial",0.19467213114754098,0.47375,0.09836065573770492,0.06375
"2221.jpg","Initial",0.19614944719786503,0.4311189763136401,0.09473884864658788,0.07732099101551865
"2221.jpg","Initial",0.5648112847884103,0.7966240130683365,0.09702630575676706,0.07405390688810237
"2221.jpg","Initial",0.19271826153259627,0.7248842907704873,0.09245139153640869,0.07242036482439423
"2221.jpg","Initial",0.5648112847884103,0.27647699428260275,0.09245139153640869,0.07078682276068608
"2222.jpg","ContentIllustration",0.604143947655398,0.19130998702983137,0.5627044711014176,0.29636835278858625
"2225.jpg","Initial",0.3027950310559006,0.5492333901192504,0.12474120082815734,0.08040885860306644
"2226.jpg","ContentIllustration",0.49372759856630827,0.37758346581875996,0.5881123058542413,0.34777424483306835
"2228.jpg","ContentIllustration",0.786,0.4282418089524688,0.2653333333333333,0.1753576372865713
"2230.jpg","ContentIllustration",0.3473333333333333,0.6748304446119066,0.38466666666666666,0.21891484551620197
"2230.jpg","Initial",0.23466666666666666,0.20120572720422006,0.17666666666666667,0.0998492840994725
"2231.jpg","Initial",0.32061068702290074,0.6363163371488033,0.14198473282442747,0.09365244536940687
"2233.jpg","Initial",0.5299275638581776,0.17261094473182684,0.09016393442622951,0.06928940920228696
"2238.jpg","ContentIllustration",0.4974207811348563,0.7264662395268605,0.34635224760501104,0.2464268112370626
"2238.jpg","ContentIllustration",0.48784082535003687,0.2681123706259241,0.35666912306558585,0.27057663873829474
"2241.jpg","ContentIllustration",0.49083333333333334,0.4673721340388007,0.9766666666666667,0.8453850676072898
"2242.jpg","ContentIllustration",0.6086363636363636,0.26991150442477874,0.22590909090909092,0.18686181075561606
"2247.jpg","ContentIllustration",0.6397405660377359,0.7187634177758695,0.3626179245283019,0.10304851867754401
"2247.jpg","ContentIllustration",0.7205188679245284,0.3836410476599399,0.23231132075471697,0.08694718763417776
"2247.jpg","ContentIllustration",0.4961674528301887,0.3853585229712323,0.21668632075471697,0.07406612279948475
"2247.jpg","ContentIllustration",0.27270047169811323,0.3806354658651782,0.1945754716981132,0.08050665521683126
"2247.jpg","ContentIllustration",0.2815448113207547,0.7157578359811078,0.3714622641509434,0.09338772005152426
"2247.jpg","ContentIllustration",0.15890330188679244,0.3804207814512666,0.09522405660377359,0.08694718763417776
"2248.jpg","ContentIllustration",0.5191053122087604,0.5195677570093458,0.804287045666356,0.2754088785046729
"2249.jpg","ContentIllustration",0.5182170542635659,0.3580335731414868,0.8406976744186047,0.4235011990407674
"2250.jpg","ContentIllustration",0.43890977443609025,0.4672782874617737,0.42105263157894735,0.27706422018348625
"2251.jpg","ContentIllustration",0.14511873350923482,0.571875,0.15391380826737028,0.2075
"2251.jpg","Initial",0.55584872471416,0.5975,0.11521547933157432,0.095
"2252.jpg","ContentIllustration",0.7264492753623188,0.40261437908496733,0.2971014492753623,0.2045751633986928
"2254.jpg","ContentIllustration",0.5413333333333333,0.44355555555555554,0.2753333333333333,0.15466666666666667
"2254.jpg","ContentIllustration",0.5546666666666666,0.5746666666666667,0.2633333333333333,0.12066666666666667
"2255.jpg","ContentIllustration",0.393,0.6809338521400778,0.315,0.20103761348897536
"2256.jpg","Decoration",0.9324817518248175,0.4867794817556848,0.06797445255474452,0.9196192490745637
"2256.jpg","Decoration",0.12408759124087591,0.49127445795875196,0.08029197080291971,0.9283447911158117
"2257.jpg","Initial",0.14873765093304062,0.20371086200231928,0.1278814489571899,0.09161190568225744
"2259.jpg","Initial",0.06,0.12578055307760927,0.106,0.06913470115967886
"2262.jpg","Initial",0.162,0.49001996007984033,0.24733333333333332,0.19011976047904192
"2262.jpg","Decoration",0.34933333333333333,0.09381237524950099,0.6193333333333333,0.1157684630738523
"2264.jpg","Initial",0.19063004846526657,0.44871794871794873,0.21122778675282713,0.1336996336996337
"2264.jpg","Decoration",0.4551696284329564,0.07666143380429094,0.7108239095315024,0.05625327053898482
"2266.jpg","ContentIllustration",0.39322301024428685,0.6130750605326877,0.4562647754137116,0.27554479418886196
"2267.jpg","ContentIllustration",0.3586666666666667,0.2536066818526955,0.39,0.24943052391799544
"2269.jpg","Initial",0.12124678295682013,0.8072236727589208,0.0909350872176151,0.13359442993907747
"2270.jpg","ContentIllustration",0.6004728132387707,0.4995247148288973,0.5153664302600472,0.2994296577946768
"2273.jpg","ContentIllustration",0.488,0.4628297362110312,0.562,0.4071942446043165
"2275.jpg","ContentIllustration",0.6061980347694633,0.6397397668744917,0.2290249433106576,0.1787747357007319
"2276.jpg","ContentIllustration",0.4931640625,0.508177570093458,0.326171875,0.19626168224299065
"2278.jpg","ContentIllustration",0.5148221343873518,0.24764150943396226,0.30533596837944665,0.21933962264150944
"2278.jpg","ContentIllustration",0.4871541501976285,0.7161949685534591,0.233201581027668,0.20440251572327045
"2280.jpg","ContentIllustration",0.8052972098665588,0.35966471932943866,0.21532551556813587,0.135255270510541
"2282.jpg","ContentIllustration",0.45424107142857145,0.45991189427312773,0.32254464285714285,0.239647577092511
"2282.jpg","ContentIllustration",0.15959821428571427,0.46343612334801765,0.29017857142857145,0.26607929515418505
"2285.jpg","ContentIllustration",0.4213709677419355,0.448016415868673,0.35786290322580644,0.22229822161422708
"2285.jpg","ContentIllustration",0.4092741935483871,0.20656634746922026,0.36794354838709675,0.22229822161422708
"2286.jpg","Initial",0.2389837236998809,0.6713333333333333,0.1647479158396189,0.12866666666666668
"2289.jpg","ContentIllustration",0.3514963297571993,0.11998310097169412,0.27555053642010163,0.17870722433460076
"2290.jpg","Initial",0.1623550401427297,0.5140924464487034,0.13470115967885815,0.09019165727170236
"2290.jpg","ContentIllustration",0.4487065120428189,0.3432919954904171,0.6422836752899197,0.20631341600901917
"2291.jpg","ContentIllustration",0.5449500554938956,0.45660072668550666,0.6531631520532741,0.46709729511505854
"2292.jpg","Decoration",0.8377728449870514,0.11677434793012682,0.04698483166851646,0.022613065326633167
"2292.jpg","Decoration",0.18849426563078062,0.11773151471643933,0.049019607843137254,0.020698731754008135
"2293.jpg","ContentIllustration",0.5940089228808159,0.3321385902031063,0.7291268323773104,0.2608522500995619
"2295.jpg","Initial",0.22253129346314326,0.1332133213321332,0.20166898470097358,0.135013501350135
"2298.jpg","ContentIllustration",0.47,0.49291019581363943,0.727,0.6779203241053342
"2299.jpg","ContentIllustration",0.7218614718614719,0.7944099378881988,0.4556277056277056,0.2360248447204969
"2301.jpg","ContentIllustration",0.3666294642857143,0.7124300559552358,0.28543526785714285,0.20943245403677058
"2302.jpg","ContentIllustration",0.46,0.5390021082220661,0.387,0.2691496837666901
"2303.jpg","ContentIllustration",0.4314194577352472,0.4786063569682152,0.30023923444976075,0.19162591687041564
"2304.jpg","ContentIllustration",0.4403048264182896,0.5494447382337387,0.6985605419136325,0.31729243786356426
"2306.jpg","ContentIllustration",0.795959595959596,0.4694708276797829,0.2518518518518518,0.17051108095884215
"2307.jpg","ContentIllustration",0.2359098228663446,0.29084287200832465,0.3389694041867955,0.22372528616024975
"2310.jpg","ContentIllustration",0.4117327539380771,0.26033690658499237,0.4568169473112439,0.13514548238897398
"2311.jpg","Initial",0.2949640287769784,0.6880361173814898,0.15892740353172008,0.10790067720090293
"2311.jpg","Initial",0.2655330281229562,0.8830699774266366,0.105297580117724,0.0835214446952596
"2312.jpg","ContentIllustration",0.4568106312292359,0.4856143079315708,0.7591362126245847,0.7842146189735615
"2313.jpg","ContentIllustration",0.5175219023779725,0.5927889713679746,0.5112640801001251,0.30275715800636266
"2315.jpg","ContentIllustration",0.9033203125,0.8516300731869594,0.1416015625,0.06254158349966733
"2315.jpg","ContentIllustration",0.771484375,0.4204923486360612,0.0966796875,0.056553559547571526
"2315.jpg","ContentIllustration",0.7646484375,0.1430472388556221,0.42578125,0.10445775116433799
"2315.jpg","ContentIllustration",0.8828125,0.9135063206919495,0.1083984375,0.037258815701929474
"2315.jpg","ContentIllustration",0.2880859375,0.47105788423153694,0.1748046875,0.03526280771789754
"2315.jpg","ContentIllustration",0.546875,0.249500998003992,0.1611328125,0.04324683965402528
"2315.jpg","ContentIllustration",0.9150390625,0.7864271457085829,0.1015625,0.07052561543579508
"2315.jpg","ContentIllustration",0.63671875,0.5063206919494344,0.080078125,0.06121091151031271
"2315.jpg","ContentIllustration",0.7333984375,0.24018629407850964,0.2099609375,0.05322687957418496
"2318.jpg","ContentIllustration",0.46941323345817726,0.7966244725738396,0.7166042446941323,0.22025316455696203
"2318.jpg","ContentIllustration",0.4706616729088639,0.32827004219409284,0.7103620474406991,0.30632911392405066
"2320.jpg","ContentIllustration",0.280565371024735,0.31805555555555554,0.47208480565371025,0.3074074074074074
"2325.jpg","ContentIllustration",0.7739590218109715,0.6743881118881119,0.310641110376735,0.1263111888111888
"2325.jpg","ContentIllustration",0.8109715796430932,0.25655594405594406,0.23992068737607403,0.27534965034965037
"2328.jpg","Initial",0.3042016806722689,0.6454767726161369,0.17647058823529413,0.11735941320293398
"2328.jpg","ContentIllustration",0.4319327731092437,0.20048899755501223,0.3915966386554622,0.18337408312958436
"2328.jpg","ContentIllustration",0.7747899159663866,0.27506112469437655,0.3142857142857143,0.3105134474327628
"2330.jpg","ContentIllustration",0.4789356984478936,0.3735705209656925,0.9246119733924612,0.4815756035578145
"2337.jpg","ContentIllustration",0.35733333333333334,0.5097847358121331,0.184,0.24951076320939333
"2339.jpg","ContentIllustration",0.4240506329113924,0.3828619670747151,0.39367088607594936,0.24968341072182357
"2340.jpg","ContentIllustration",0.793,0.30816170861937453,0.232,0.16247139588100687
"2342.jpg","ContentIllustration",0.5528846153846154,0.6275992438563327,0.45032051282051283,0.23204158790170132
"2343.jpg","ContentIllustration",0.7876884422110553,0.5391666666666667,0.1984924623115578,0.155
"2343.jpg","ContentIllustration",0.6507537688442211,0.17333333333333334,0.42462311557788945,0.1775
"2343.jpg","ContentIllustration",0.5439698492462312,0.55,0.23366834170854273,0.1625
"2343.jpg","ContentIllustration",0.30402010050251255,0.545,0.21105527638190955,0.15916666666666668
"2343.jpg","ContentIllustration",0.29773869346733667,0.17666666666666667,0.20854271356783918,0.16583333333333333
"2346.jpg","Initial",0.15311909262759923,0.45125,0.09829867674858223,0.065
"2346.jpg","Initial",0.15122873345935728,0.3625,0.10207939508506617,0.0675
"2347.jpg","ContentIllustration",0.3073005093378608,0.3204205069124424,0.20925297113752123,0.16100230414746544
"2349.jpg","Initial",0.20722508932115918,0.19733333333333333,0.12862246923382295,0.13033333333333333
"2352.jpg","ContentIllustration",0.2881981032665964,0.5713775874375446,0.3424657534246575,0.15631691648822268
"2352.jpg","ContentIllustration",0.6085353003161222,0.5638829407566024,0.3377239199157007,0.14168451106352606
"2354.jpg","ContentIllustration",0.3578214059531349,0.20302013422818793,0.2796073464217859,0.2575503355704698
"2355.jpg","ContentIllustration",0.6044129235618597,0.3774869109947644,0.3735224586288416,0.2413612565445026
"2357.jpg","ContentIllustration",0.7483989021043,0.3052691867124857,0.3677950594693504,0.215922107674685
"2360.jpg","Initial",0.172,0.76375,0.084,0.0525
"2360.jpg","ContentIllustration",0.284,0.15,0.292,0.1575
"2360.jpg","ContentIllustration",0.756,0.19875,0.358,0.2225
"2360.jpg","Initial",0.172,0.8525,0.092,0.0575
"2361.jpg","Initial",0.19202898550724637,0.16937053861129137,0.13949275362318841,0.11421155094094744
"2362.jpg","ContentIllustration",0.5206043956043956,0.7620336943441637,0.5421245421245421,0.30234657039711194
"2364.jpg","ContentIllustration",0.5818527918781726,0.627110908261068,0.4098984771573604,0.3801916932907348
"2366.jpg","ContentIllustration",0.47307692307692306,0.5719424460431655,0.95,0.6426858513189448
"2371.jpg","ContentIllustration",0.50390625,0.501067615658363,0.98828125,0.9195729537366548
"2372.jpg","Initial",0.5633672525439408,0.5201884253028264,0.12164662349676225,0.08546433378196501
"2374.jpg","Initial",0.21654501216545013,0.5628556647697879,0.39902676399026765,0.2834971546818417
"2377.jpg","ContentIllustration",0.7446351931330472,0.2561334641805692,0.2939914163090129,0.19627085377821393
"2377.jpg","ContentIllustration",0.7446351931330472,0.4533856722276742,0.4892703862660944,0.2041216879293425
"2378.jpg","ContentIllustration",0.254,0.27350427350427353,0.42933333333333334,0.2352676563202879
"2379.jpg","ContentIllustration",0.5692995529061102,0.25252062328139324,0.3114754098360656,0.19019248395967003
"2380.jpg","ContentIllustration",0.4112903225806452,0.5220210753850311,0.7016129032258065,0.1240205349905431
"2380.jpg","ContentIllustration",0.4112903225806452,0.7319643339637936,0.7016129032258065,0.11591461767089975
"2381.jpg","ContentIllustration",0.5411826821541711,0.6504472271914132,0.4208025343189018,0.28837209302325584
"2383.jpg","ContentIllustration",0.7833333333333333,0.7552413456850317,0.3546666666666667,0.257435397367138
"2386.jpg","Initial",0.1942110177404295,0.604499274310595,0.14285714285714285,0.12409288824383163
"2386.jpg","Initial",0.2726423902894491,0.37663280116110304,0.2903828197945845,0.260522496371553
"2386.jpg","ContentIllustration",0.6190476190476191,0.6618287373004355,0.29225023342670403,0.13352685050798258
"2387.jpg","ContentIllustration",0.417,0.18080357142857142,0.768,0.32217261904761907
"2393.jpg","Initial",0.26397306397306397,0.10469314079422383,0.10572390572390572,0.06588447653429604
