,image,label,x,y,width,height,file
770,514.jpg,ContentIllustration,0.6943881000676132,0.3977220956719818,0.31575388776200136,0.2223234624145786,2062.jpg
771,515.jpg,ContentIllustration,0.4351032448377581,0.236013986013986,0.7610619469026548,0.3618881118881119,2063.jpg
772,516.jpg,ContentIllustration,0.390625,0.31600467289719625,0.5791015625,0.33352803738317754,2066.jpg
773,517.jpg,ContentIllustration,0.4873333333333333,0.4250681198910082,0.8133333333333334,0.6523160762942779,2067.jpg
774,518.jpg,ContentIllustration,0.3310521813515825,0.7231308411214953,0.3712574850299401,0.2505841121495327,2068.jpg
775,518.jpg,ContentIllustration,0.35842600513259204,0.2832943925233645,0.40547476475620187,0.27219626168224303,2068.jpg
776,518.jpg,ContentIllustration,0.6869118905047049,0.7313084112149533,0.36954662104362707,0.24065420560747666,2068.jpg
777,518.jpg,ContentIllustration,0.7279726261762189,0.276285046728972,0.34644995722840033,0.2464953271028037,2068.jpg
778,519.jpg,ContentIllustration,0.5008333333333334,0.4840801886792453,0.9808333333333332,0.8761792452830188,2069.jpg
779,520.jpg,ContentIllustration,0.6393333333333333,0.3099880620771986,0.4126666666666667,0.2077198567449264,2070.jpg
780,521.jpg,ContentIllustration,0.28600000000000003,0.3682914820285574,0.37066666666666653,0.275233874938454,2071.jpg
781,522.jpg,ContentIllustration,0.6343717904827114,0.5857959961868446,0.5296131461828141,0.3348427073403241,2073.jpg
782,523.jpg,ContentIllustration,0.4020172910662824,0.23168235775685636,0.8090778097982709,0.239869013507982,2075.jpg
783,524.jpg,ContentIllustration,0.5716560509554139,0.18341121495327106,0.7022292993630573,0.18049065420560748,2076.jpg
784,525.jpg,ContentIllustration,0.5692737430167598,0.4755763970300898,0.7575418994413408,0.785853849159828,2078.jpg
785,526.jpg,ContentIllustration,0.8460698689956332,0.7534298780487805,0.1544759825327511,0.18025914634146345,2079.jpg
786,527.jpg,ContentIllustration,0.21926320461606744,0.4188911704312115,0.1877496671105193,0.21919917864476385,2082.jpg
787,527.jpg,ContentIllustration,0.5734576120727918,0.6714579055441479,0.16422547714158897,0.21560574948665295,2082.jpg
788,528.jpg,Decoration,0.6501877346683355,0.4876769795490299,0.05381727158948686,0.8500262191924489,2083.jpg
789,528.jpg,Decoration,0.3954943679599499,0.4861038280020976,0.05193992490613267,0.8500262191924489,2083.jpg
790,529.jpg,Initial,0.13951612903225807,0.7465753424657534,0.054637096774193546,0.07734018264840183,2085.jpg
791,529.jpg,Initial,0.7395161290322579,0.3518835616438356,0.05120967741935484,0.08047945205479452,2085.jpg
792,530.jpg,ContentIllustration,0.596,0.6132468735525707,0.7186666666666667,0.4668828161185734,2089.jpg
793,531.jpg,ContentIllustration,0.21012759170653908,0.4807801017524025,0.32496012759170656,0.3431317128321085,2090.jpg
794,532.jpg,ContentIllustration,0.44036697247706413,0.43821656050955415,0.7217125382262997,0.24012738853503185,2091.jpg
795,533.jpg,ContentIllustration,0.4617117117117117,0.5933161953727506,0.8490990990990991,0.5974293059125964,2092.jpg
796,534.jpg,ContentIllustration,0.6746651785714286,0.27837729816147083,0.29910714285714285,0.2206235011990408,2093.jpg
797,534.jpg,ContentIllustration,0.3384486607142857,0.27358113509192644,0.2924107142857143,0.2270183852917666,2093.jpg
798,535.jpg,ContentIllustration,0.4351535836177474,0.8149010477299186,0.7030716723549488,0.24563445867287545,2095.jpg
799,535.jpg,ContentIllustration,0.4522184300341297,0.30034924330617,0.4249146757679181,0.2875436554132713,2095.jpg
800,536.jpg,Initial,0.2178571428571429,0.2468868435300487,0.22714285714285715,0.16404981050351922,2097.jpg
801,537.jpg,ContentIllustration,0.6196145124716553,0.20710219571699648,0.2962962962962963,0.19964760097587425,2099.jpg
802,538.jpg,ContentIllustration,0.4962721342031687,0.4608644859813084,0.7534948741845293,0.7640186915887851,2103.jpg
803,539.jpg,ContentIllustration,0.6347281180513442,0.5124160093485247,0.13988275722660198,0.7370727432077125,2104.jpg
804,539.jpg,Initial,0.21568627450980396,0.4867075664621677,0.09258136244188396,0.12883435582822084,2104.jpg
805,540.jpg,Initial,0.13139087410665198,0.3525096525096525,0.09400769653655856,0.06756756756756757,2111.jpg
806,540.jpg,Initial,0.1434854315557999,0.4868725868725869,0.11929631665750412,0.07876447876447877,2111.jpg
807,541.jpg,Initial,0.1120414673046252,0.1953080836630865,0.14992025518341304,0.11588468061051442,2113.jpg
808,541.jpg,ContentIllustration,0.22129186602870807,0.648671565856416,0.3361244019138756,0.23996608253250426,2113.jpg
809,542.jpg,Decoration,0.14809384164222875,0.3206962327134001,0.05370234604105572,0.022651406771578446,2115.jpg
810,542.jpg,Decoration,0.15065982404692085,0.5695040534096328,0.048753665689149565,0.023247496423462088,2115.jpg
811,543.jpg,ContentIllustration,0.43343108504398825,0.2945705024311183,0.33313782991202345,0.23338735818476503,2117.jpg
812,543.jpg,ContentIllustration,0.4164222873900293,0.6426256077795786,0.4287390029325513,0.2658022690437601,2117.jpg
813,544.jpg,ContentIllustration,0.674,0.7395348837209302,0.4073333333333333,0.2414728682170543,2118.jpg
814,545.jpg,ContentIllustration,0.6284053759535053,0.3525917926565875,0.1670904467853251,0.2586393088552916,2119.jpg
815,545.jpg,ContentIllustration,0.23792226661823465,0.7975161987041036,0.16854340719215402,0.2570194384449244,2119.jpg
816,545.jpg,ContentIllustration,0.6273156556483835,0.6911447084233261,0.18561569197239372,0.2948164146868251,2119.jpg
817,545.jpg,ContentIllustration,0.23211042499091897,0.5377969762419006,0.17290228841264074,0.265658747300216,2119.jpg
818,546.jpg,Initial,0.10505836575875488,0.2989571263035921,0.09727626459143968,0.08690614136732329,2120.jpg
819,547.jpg,ContentIllustration,0.39687756778964667,0.19118428040361127,0.3738701725554642,0.21906532129580453,2122.jpg
820,547.jpg,ContentIllustration,0.3931799506984388,0.5310674455655868,0.3763352506162695,0.2448220924057355,2122.jpg
821,548.jpg,ContentIllustration,0.6766581632653061,0.25704526046114434,0.4668367346938776,0.3108454312553373,2125.jpg
822,549.jpg,Decoration,0.29933726067746685,0.10019361084220717,0.3442562592047128,0.043562439496611816,2126.jpg
823,549.jpg,Initial,0.16310751104565538,0.27541142303969024,0.07363770250368189,0.09390125847047434,2126.jpg
824,550.jpg,ContentIllustration,0.42759347024749866,0.2950596252129472,0.48288572933122703,0.4027257240204429,2127.jpg
825,550.jpg,Initial,0.14112690889942076,0.6040885860306644,0.11427066877303844,0.07734241908006814,2127.jpg
826,551.jpg,Initial,0.22603978300180835,0.25126475548060706,0.1139240506329114,0.07588532883642496,2130.jpg
827,552.jpg,ContentIllustration,0.7125,0.4597855227882037,0.381875,0.2609472743521001,2131.jpg
828,553.jpg,ContentIllustration,0.3879941434846266,0.5171480144404332,0.1800878477306003,0.11552346570397112,2133.jpg
829,553.jpg,ContentIllustration,0.8374816983894583,0.5135379061371841,0.20644216691068812,0.11281588447653428,2133.jpg
830,553.jpg,ContentIllustration,0.623718887262079,0.5171480144404332,0.2503660322108345,0.11101083032490974,2133.jpg
831,554.jpg,Initial,0.6111975116640747,0.3299731182795699,0.13426645930533956,0.1774193548387097,2134.jpg
832,554.jpg,ContentIllustration,0.6423017107309487,0.706989247311828,0.1897356143079316,0.25806451612903225,2134.jpg
833,555.jpg,ContentIllustration,0.595166163141994,0.5637037037037037,0.527693856998993,0.3814814814814815,2135.jpg
834,556.jpg,Initial,0.2799145299145299,0.3727848101265823,0.2403846153846154,0.14556962025316456,2136.jpg
835,557.jpg,ContentIllustration,0.4086666666666667,0.4621910734046477,0.5033333333333333,0.283290298782737,2138.jpg
836,558.jpg,ContentIllustration,0.5535714285714286,0.4610244988864143,0.7916666666666666,0.4849665924276169,2139.jpg
837,559.jpg,ContentIllustration,0.5675232367413887,0.4330254041570439,0.2925095680699836,0.3348729792147806,2140.jpg
838,560.jpg,ContentIllustration,0.5836466165413534,0.4036697247706422,0.6109022556390977,0.3944954128440367,2141.jpg
839,561.jpg,Initial,0.14404033129276198,0.459534240258243,0.1458408354339215,0.091768503573899,2143.jpg
840,561.jpg,ContentIllustration,0.2635938062657544,0.6905695181000692,0.35469931580842634,0.22872953654599956,2143.jpg
841,562.jpg,ContentIllustration,0.4108053007135576,0.4358974358974359,0.44036697247706413,0.2608974358974359,2144.jpg
842,563.jpg,ContentIllustration,0.619,0.6271076523994812,0.415,0.31906614785992216,2145.jpg
843,564.jpg,ContentIllustration,0.4784263959390863,0.3806481058877225,0.6199238578680203,0.1738931994523049,2146.jpg
844,565.jpg,Initial,0.14635535307517086,0.5107296137339056,0.14350797266514806,0.09676160749122124,2148.jpg
845,566.jpg,ContentIllustration,0.3953333333333333,0.19416590701914316,0.22866666666666666,0.1545123062898815,2149.jpg
846,567.jpg,ContentIllustration,0.6107171000788022,0.22498803255146,0.4743892828999212,0.2819530876017233,2156.jpg
847,568.jpg,Initial,0.5411942554799698,0.371645432366495,0.09882842025699168,0.07413933315261588,2157.jpg
848,568.jpg,Initial,0.5411942554799698,0.5962320412035782,0.10336356764928194,0.07251287611818921,2157.jpg
849,569.jpg,ContentIllustration,0.4770346494762289,0.5797297297297297,0.5543916196615633,0.4813513513513514,2158.jpg
850,570.jpg,ContentIllustration,0.7166921898928025,0.7193460490463215,0.4104134762633997,0.23069936421435056,2160.jpg
851,571.jpg,ContentIllustration,0.6097526896744446,0.5940473780117432,0.12561128964649992,0.6134845110346224,2166.jpg
852,572.jpg,ContentIllustration,0.3336492890995261,0.7714285714285715,0.4412322274881517,0.29464285714285715,2168.jpg
853,573.jpg,ContentIllustration,0.619375,0.390154968094804,0.71125,0.5218778486782133,2169.jpg
854,574.jpg,ContentIllustration,0.541,0.7993846153846154,0.7509999999999999,0.2350769230769231,2170.jpg
855,574.jpg,ContentIllustration,0.72,0.2695384615384616,0.461,0.2867692307692308,2170.jpg
856,575.jpg,ContentIllustration,0.6389558232931727,0.20313767919935086,0.21526104417670686,0.2142277522315391,2171.jpg
857,575.jpg,ContentIllustration,0.6208835341365462,0.6248309440086557,0.270281124497992,0.2044901271301055,2171.jpg
858,576.jpg,ContentIllustration,0.5695564516129032,0.719562243502052,0.3608870967741936,0.21751025991792067,2172.jpg
859,577.jpg,ContentIllustration,0.7759999999999999,0.2922354948805461,0.36466666666666653,0.2414675767918089,2173.jpg
860,577.jpg,ContentIllustration,0.332,0.1697952218430034,0.3446666666666667,0.2188566552901024,2173.jpg
861,578.jpg,ContentIllustration,0.4232999472851872,0.4209964412811388,0.5245123879810226,0.19644128113879006,2174.jpg
862,578.jpg,Decoration,0.5687928307854507,0.4811387900355872,0.0716921454928835,0.06263345195729537,2174.jpg
863,579.jpg,ContentIllustration,0.3996579247434436,0.5911753221397892,0.5923603192702395,0.4025771183131589,2175.jpg
864,580.jpg,ContentIllustration,0.3824,0.415929203539823,0.4056,0.2704646017699115,2177.jpg
865,580.jpg,ContentIllustration,0.364,0.7704646017699115,0.4352,0.31028761061946897,2177.jpg
866,581.jpg,ContentIllustration,0.5455508474576272,0.4449152542372881,0.8644067796610171,0.6377118644067796,2179.jpg
867,582.jpg,ContentIllustration,0.4340753424657534,0.7793440736478712,0.7452910958904109,0.2560414269275029,2182.jpg
868,582.jpg,ContentIllustration,0.4400684931506849,0.2698504027617952,0.4409246575342466,0.2770425776754891,2182.jpg
869,583.jpg,ContentIllustration,0.14133333333333334,0.5902222222222222,0.2833333333333333,0.1902222222222222,2183.jpg
870,584.jpg,ContentIllustration,0.3870220162224797,0.2478736330498177,0.2856315179606025,0.2077764277035237,2185.jpg
871,585.jpg,ContentIllustration,0.6134259259259259,0.36659064994298746,0.2700617283950617,0.24800456100342075,2187.jpg
872,585.jpg,ContentIllustration,0.5968364197530864,0.5895096921322691,0.27662037037037035,0.1884264538198404,2187.jpg
873,586.jpg,ContentIllustration,0.5913705583756346,0.2215139442231076,0.674492385786802,0.19800796812749005,2188.jpg
874,587.jpg,Initial,0.532,0.4139142656359803,0.188,0.12368236120871398,2189.jpg
875,588.jpg,ContentIllustration,0.4595959595959596,0.6972723780253554,0.2845117845117845,0.20630042258932,2191.jpg
876,589.jpg,ContentIllustration,0.5764631843926998,0.3771337832473204,0.7759597230962869,0.20603414053195712,2192.jpg
877,590.jpg,Initial,0.14525646845211074,0.15668751861781352,0.1693145710394916,0.11766458147155197,2194.jpg
878,590.jpg,Initial,0.1525192918747163,0.5510872803098004,0.1693145710394916,0.1271969019958296,2194.jpg
879,591.jpg,ContentIllustration,0.6806666666666666,0.33744493392070485,0.15133333333333332,0.2352422907488987,2196.jpg
880,592.jpg,ContentIllustration,0.4530386740331492,0.7098692033293698,0.6887661141804788,0.4518430439952438,2197.jpg
881,593.jpg,Initial,0.17403736179946627,0.3022621967838648,0.0945482272207396,0.07413464159171436,2198.jpg
882,594.jpg,ContentIllustration,0.7768199233716475,0.44892286309937457,0.3170498084291188,0.23697011813759555,2205.jpg
883,595.jpg,ContentIllustration,0.4444444444444444,0.5789763346175014,0.7270341207349081,0.4138690148596588,2206.jpg
884,596.jpg,Initial,0.09848484848484848,0.29055963821367997,0.15430622009569378,0.10938383267382702,2209.jpg
885,597.jpg,Decoration,0.2544444444444444,0.1021671826625387,0.07,0.03637770897832817,2210.jpg
886,597.jpg,Initial,0.31055555555555553,0.22252321981424147,0.1527777777777778,0.11106811145510836,2210.jpg
887,598.jpg,ContentIllustration,0.6297780517879161,0.31147923471768546,0.12330456226880394,0.17382174521698554,2211.jpg
888,598.jpg,ContentIllustration,0.3159679408138101,0.6852543163789081,0.11713933415536375,0.3607092860475968,2211.jpg
889,598.jpg,ContentIllustration,0.31350184956843397,0.31474568362109195,0.12114673242909987,0.1803546430237984,2211.jpg
890,599.jpg,ContentIllustration,0.6773333333333333,0.6814671814671814,0.43666666666666665,0.20926640926640927,2213.jpg
891,600.jpg,ContentIllustration,0.5251559251559251,0.3007035790761701,0.5625779625779626,0.4059345365555216,2216.jpg
892,601.jpg,ContentIllustration,0.4289033457249071,0.7407002188183808,0.5855018587360595,0.35585339168490154,2218.jpg
893,602.jpg,Initial,0.23565573770491804,0.34875,0.18237704918032788,0.11625,2219.jpg
894,602.jpg,Decoration,0.5348360655737705,0.10875,0.7684426229508197,0.1,2219.jpg
895,602.jpg,Initial,0.19467213114754095,0.47375,0.09836065573770493,0.06375,2219.jpg
896,603.jpg,Initial,0.19614944719786506,0.4311189763136401,0.09473884864658788,0.07732099101551865,2221.jpg
897,603.jpg,Initial,0.5648112847884103,0.7966240130683365,0.09702630575676706,0.07405390688810237,2221.jpg
898,603.jpg,Initial,0.19271826153259627,0.7248842907704873,0.09245139153640868,0.07242036482439422,2221.jpg
899,603.jpg,Initial,0.5648112847884103,0.27647699428260275,0.09245139153640868,0.07078682276068607,2221.jpg
900,604.jpg,ContentIllustration,0.6041439476553979,0.19130998702983135,0.5627044711014176,0.29636835278858625,2222.jpg
901,605.jpg,Initial,0.3027950310559006,0.5492333901192504,0.12474120082815734,0.08040885860306644,2225.jpg
902,606.jpg,ContentIllustration,0.4937275985663082,0.37758346581876,0.5881123058542413,0.34777424483306835,2226.jpg
903,607.jpg,ContentIllustration,0.7859999999999999,0.4282418089524688,0.2653333333333333,0.1753576372865713,2228.jpg
904,608.jpg,ContentIllustration,0.3473333333333333,0.6748304446119066,0.38466666666666666,0.218914845516202,2230.jpg
905,608.jpg,Initial,0.23466666666666666,0.2012057272042201,0.17666666666666667,0.0998492840994725,2230.jpg
906,609.jpg,Initial,0.32061068702290074,0.6363163371488033,0.14198473282442747,0.09365244536940688,2231.jpg
907,610.jpg,Initial,0.5299275638581776,0.17261094473182684,0.09016393442622953,0.06928940920228696,2233.jpg
908,611.jpg,ContentIllustration,0.4974207811348563,0.7264662395268605,0.34635224760501104,0.2464268112370626,2238.jpg
909,611.jpg,ContentIllustration,0.4878408253500369,0.2681123706259241,0.35666912306558585,0.27057663873829474,2238.jpg
910,612.jpg,ContentIllustration,0.4908333333333333,0.4673721340388007,0.9766666666666668,0.8453850676072898,2241.jpg
911,613.jpg,ContentIllustration,0.6086363636363636,0.26991150442477874,0.2259090909090909,0.1868618107556161,2242.jpg
912,614.jpg,ContentIllustration,0.6397405660377359,0.7187634177758695,0.3626179245283019,0.103048518677544,2247.jpg
913,614.jpg,ContentIllustration,0.7205188679245284,0.3836410476599399,0.23231132075471694,0.08694718763417776,2247.jpg
914,614.jpg,ContentIllustration,0.4961674528301887,0.3853585229712323,0.21668632075471694,0.07406612279948475,2247.jpg
915,614.jpg,ContentIllustration,0.27270047169811323,0.3806354658651782,0.1945754716981132,0.08050665521683126,2247.jpg
916,614.jpg,ContentIllustration,0.2815448113207547,0.7157578359811078,0.3714622641509434,0.09338772005152426,2247.jpg
917,614.jpg,ContentIllustration,0.15890330188679244,0.3804207814512666,0.0952240566037736,0.08694718763417776,2247.jpg
918,615.jpg,ContentIllustration,0.5191053122087604,0.5195677570093458,0.8042870456663559,0.2754088785046729,2248.jpg
919,616.jpg,ContentIllustration,0.5182170542635659,0.3580335731414868,0.8406976744186047,0.4235011990407674,2249.jpg
920,617.jpg,ContentIllustration,0.4389097744360903,0.4672782874617737,0.42105263157894735,0.27706422018348625,2250.jpg
921,618.jpg,ContentIllustration,0.14511873350923482,0.571875,0.15391380826737028,0.2075,2251.jpg
922,618.jpg,Initial,0.55584872471416,0.5975,0.11521547933157432,0.095,2251.jpg
923,619.jpg,ContentIllustration,0.7264492753623188,0.4026143790849673,0.2971014492753623,0.2045751633986928,2252.jpg
924,620.jpg,ContentIllustration,0.5413333333333333,0.4435555555555555,0.2753333333333333,0.15466666666666667,2254.jpg
925,620.jpg,ContentIllustration,0.5546666666666666,0.5746666666666667,0.2633333333333333,0.12066666666666667,2254.jpg
926,621.jpg,ContentIllustration,0.39299999999999996,0.6809338521400778,0.315,0.20103761348897534,2255.jpg
927,622.jpg,Decoration,0.9324817518248176,0.4867794817556848,0.06797445255474452,0.9196192490745636,2256.jpg
928,622.jpg,Decoration,0.12408759124087593,0.491274457958752,0.08029197080291971,0.9283447911158116,2256.jpg
929,623.jpg,Initial,0.14873765093304062,0.20371086200231928,0.1278814489571899,0.09161190568225744,2257.jpg
930,624.jpg,Initial,0.06,0.12578055307760927,0.106,0.06913470115967886,2259.jpg
931,625.jpg,Initial,0.162,0.4900199600798403,0.2473333333333333,0.19011976047904192,2262.jpg
932,625.jpg,Decoration,0.3493333333333333,0.093812375249501,0.6193333333333333,0.1157684630738523,2262.jpg
933,626.jpg,Initial,0.19063004846526654,0.4487179487179487,0.21122778675282716,0.1336996336996337,2264.jpg
934,626.jpg,Decoration,0.4551696284329564,0.07666143380429094,0.7108239095315024,0.056253270538984816,2264.jpg
935,627.jpg,ContentIllustration,0.3932230102442869,0.6130750605326877,0.4562647754137116,0.275544794188862,2266.jpg
936,628.jpg,ContentIllustration,0.3586666666666667,0.2536066818526955,0.39,0.24943052391799544,2267.jpg
937,629.jpg,Initial,0.12124678295682012,0.8072236727589208,0.0909350872176151,0.13359442993907747,2269.jpg
938,630.jpg,ContentIllustration,0.6004728132387707,0.4995247148288973,0.5153664302600472,0.2994296577946768,2270.jpg
939,631.jpg,ContentIllustration,0.488,0.4628297362110312,0.562,0.4071942446043165,2273.jpg
940,632.jpg,ContentIllustration,0.6061980347694633,0.6397397668744917,0.2290249433106576,0.1787747357007319,2275.jpg
941,633.jpg,ContentIllustration,0.4931640625,0.5081775700934579,0.326171875,0.19626168224299065,2276.jpg
942,634.jpg,ContentIllustration,0.5148221343873518,0.24764150943396224,0.30533596837944665,0.21933962264150944,2278.jpg
943,634.jpg,ContentIllustration,0.4871541501976285,0.7161949685534591,0.233201581027668,0.20440251572327045,2278.jpg
944,635.jpg,ContentIllustration,0.8052972098665588,0.35966471932943866,0.21532551556813587,0.135255270510541,2280.jpg
945,636.jpg,ContentIllustration,0.4542410714285714,0.4599118942731277,0.32254464285714285,0.23964757709251103,2282.jpg
946,636.jpg,ContentIllustration,0.15959821428571427,0.4634361233480177,0.29017857142857145,0.26607929515418505,2282.jpg
947,637.jpg,ContentIllustration,0.4213709677419355,0.44801641586867297,0.35786290322580644,0.22229822161422708,2285.jpg
948,637.jpg,ContentIllustration,0.4092741935483871,0.20656634746922026,0.3679435483870968,0.22229822161422708,2285.jpg
949,638.jpg,Initial,0.2389837236998809,0.6713333333333333,0.1647479158396189,0.12866666666666668,2286.jpg
950,639.jpg,ContentIllustration,0.3514963297571993,0.11998310097169412,0.27555053642010163,0.17870722433460076,2289.jpg
951,640.jpg,Initial,0.1623550401427297,0.5140924464487034,0.13470115967885815,0.09019165727170236,2290.jpg
952,640.jpg,ContentIllustration,0.4487065120428189,0.3432919954904171,0.6422836752899197,0.2063134160090192,2290.jpg
953,641.jpg,ContentIllustration,0.5449500554938956,0.4566007266855066,0.6531631520532741,0.4670972951150586,2291.jpg
954,642.jpg,Decoration,0.8377728449870514,0.11677434793012682,0.04698483166851646,0.02261306532663317,2292.jpg
955,642.jpg,Decoration,0.18849426563078064,0.11773151471643932,0.04901960784313725,0.02069873175400813,2292.jpg
956,643.jpg,ContentIllustration,0.5940089228808159,0.3321385902031063,0.7291268323773104,0.2608522500995619,2293.jpg
957,644.jpg,Initial,0.22253129346314326,0.1332133213321332,0.2016689847009736,0.135013501350135,2295.jpg
958,645.jpg,ContentIllustration,0.47,0.4929101958136394,0.727,0.6779203241053342,2298.jpg
959,646.jpg,ContentIllustration,0.7218614718614719,0.7944099378881988,0.4556277056277056,0.2360248447204969,2299.jpg
960,647.jpg,ContentIllustration,0.3666294642857143,0.7124300559552358,0.28543526785714285,0.20943245403677055,2301.jpg
961,648.jpg,ContentIllustration,0.46,0.5390021082220661,0.387,0.2691496837666901,2302.jpg
962,649.jpg,ContentIllustration,0.4314194577352472,0.4786063569682152,0.30023923444976075,0.19162591687041566,2303.jpg
963,650.jpg,ContentIllustration,0.4403048264182896,0.5494447382337387,0.6985605419136325,0.31729243786356426,2304.jpg
964,651.jpg,ContentIllustration,0.7959595959595959,0.4694708276797829,0.2518518518518518,0.17051108095884215,2306.jpg
965,652.jpg,ContentIllustration,0.2359098228663446,0.29084287200832465,0.3389694041867955,0.22372528616024973,2307.jpg
966,653.jpg,ContentIllustration,0.4117327539380771,0.2603369065849924,0.4568169473112439,0.13514548238897398,2310.jpg
967,654.jpg,Initial,0.2949640287769784,0.6880361173814898,0.15892740353172008,0.10790067720090292,2311.jpg
968,654.jpg,Initial,0.2655330281229562,0.8830699774266366,0.105297580117724,0.0835214446952596,2311.jpg
969,655.jpg,ContentIllustration,0.4568106312292359,0.4856143079315708,0.7591362126245847,0.7842146189735615,2312.jpg
970,656.jpg,ContentIllustration,0.5175219023779725,0.5927889713679746,0.5112640801001251,0.30275715800636266,2313.jpg
971,657.jpg,ContentIllustration,0.9033203125,0.8516300731869594,0.1416015625,0.06254158349966732,2315.jpg
972,657.jpg,ContentIllustration,0.771484375,0.4204923486360612,0.0966796875,0.056553559547571526,2315.jpg
973,657.jpg,ContentIllustration,0.7646484375,0.1430472388556221,0.42578125,0.104457751164338,2315.jpg
974,657.jpg,ContentIllustration,0.8828125,0.9135063206919496,0.1083984375,0.037258815701929474,2315.jpg
975,657.jpg,ContentIllustration,0.2880859375,0.471057884231537,0.1748046875,0.03526280771789754,2315.jpg
976,657.jpg,ContentIllustration,0.546875,0.249500998003992,0.1611328125,0.04324683965402528,2315.jpg
977,657.jpg,ContentIllustration,0.9150390625,0.7864271457085829,0.1015625,0.07052561543579508,2315.jpg
978,657.jpg,ContentIllustration,0.63671875,0.5063206919494344,0.080078125,0.061210911510312715,2315.jpg
979,657.jpg,ContentIllustration,0.7333984375,0.24018629407850964,0.2099609375,0.05322687957418496,2315.jpg
980,658.jpg,ContentIllustration,0.4694132334581773,0.7966244725738396,0.7166042446941323,0.22025316455696206,2318.jpg
981,658.jpg,ContentIllustration,0.4706616729088639,0.32827004219409284,0.7103620474406991,0.30632911392405066,2318.jpg
982,659.jpg,ContentIllustration,0.280565371024735,0.31805555555555554,0.4720848056537103,0.3074074074074074,2320.jpg
983,660.jpg,ContentIllustration,0.7739590218109715,0.6743881118881119,0.310641110376735,0.1263111888111888,2325.jpg
984,660.jpg,ContentIllustration,0.8109715796430932,0.2565559440559441,0.23992068737607405,0.2753496503496504,2325.jpg
985,661.jpg,Initial,0.3042016806722689,0.6454767726161369,0.17647058823529413,0.11735941320293397,2328.jpg
986,661.jpg,ContentIllustration,0.4319327731092437,0.20048899755501226,0.3915966386554622,0.1833740831295844,2328.jpg
987,661.jpg,ContentIllustration,0.7747899159663866,0.2750611246943765,0.3142857142857143,0.3105134474327628,2328.jpg
988,662.jpg,ContentIllustration,0.4789356984478936,0.3735705209656925,0.9246119733924612,0.4815756035578145,2330.jpg
989,663.jpg,ContentIllustration,0.3573333333333333,0.5097847358121331,0.184,0.2495107632093933,2337.jpg
990,664.jpg,ContentIllustration,0.4240506329113924,0.3828619670747151,0.39367088607594936,0.2496834107218236,2339.jpg
991,665.jpg,ContentIllustration,0.7929999999999999,0.3081617086193745,0.23199999999999998,0.16247139588100687,2340.jpg
992,666.jpg,ContentIllustration,0.5528846153846154,0.6275992438563327,0.4503205128205128,0.2320415879017013,2342.jpg
993,667.jpg,ContentIllustration,0.7876884422110553,0.5391666666666667,0.1984924623115578,0.155,2343.jpg
994,667.jpg,ContentIllustration,0.6507537688442211,0.17333333333333334,0.4246231155778895,0.1775,2343.jpg
995,667.jpg,ContentIllustration,0.5439698492462312,0.55,0.23366834170854275,0.1625,2343.jpg
996,667.jpg,ContentIllustration,0.3040201005025125,0.545,0.21105527638190955,0.15916666666666668,2343.jpg
997,667.jpg,ContentIllustration,0.2977386934673367,0.17666666666666667,0.2085427135678392,0.16583333333333333,2343.jpg
998,668.jpg,Initial,0.15311909262759926,0.45125,0.09829867674858224,0.065,2346.jpg
999,668.jpg,Initial,0.15122873345935728,0.3625,0.10207939508506617,0.0675,2346.jpg
1000,669.jpg,ContentIllustration,0.3073005093378608,0.3204205069124424,0.20925297113752125,0.16100230414746544,2347.jpg
1001,670.jpg,Initial,0.2072250893211592,0.19733333333333333,0.12862246923382295,0.13033333333333333,2349.jpg
1002,671.jpg,ContentIllustration,0.2881981032665964,0.5713775874375446,0.3424657534246575,0.15631691648822268,2352.jpg
1003,671.jpg,ContentIllustration,0.6085353003161222,0.5638829407566024,0.3377239199157007,0.14168451106352606,2352.jpg
1004,672.jpg,ContentIllustration,0.3578214059531349,0.20302013422818796,0.2796073464217859,0.2575503355704698,2354.jpg
1005,673.jpg,ContentIllustration,0.6044129235618597,0.3774869109947644,0.3735224586288416,0.2413612565445026,2355.jpg
1006,674.jpg,ContentIllustration,0.7483989021043002,0.3052691867124857,0.3677950594693504,0.215922107674685,2357.jpg
1007,675.jpg,Initial,0.172,0.76375,0.084,0.0525,2360.jpg
1008,675.jpg,ContentIllustration,0.284,0.15,0.292,0.1575,2360.jpg
1009,675.jpg,ContentIllustration,0.7559999999999999,0.19875,0.358,0.2225,2360.jpg
1010,675.jpg,Initial,0.172,0.8525,0.092,0.0575,2360.jpg
1011,676.jpg,Initial,0.1920289855072464,0.16937053861129134,0.1394927536231884,0.11421155094094745,2361.jpg
1012,677.jpg,ContentIllustration,0.5206043956043956,0.7620336943441637,0.5421245421245421,0.30234657039711194,2362.jpg
1013,678.jpg,ContentIllustration,0.5818527918781726,0.627110908261068,0.4098984771573604,0.3801916932907348,2364.jpg
1014,679.jpg,ContentIllustration,0.4730769230769231,0.5719424460431655,0.95,0.6426858513189448,2366.jpg
1015,680.jpg,ContentIllustration,0.50390625,0.501067615658363,0.98828125,0.9195729537366548,2371.jpg
1016,681.jpg,Initial,0.5633672525439408,0.5201884253028264,0.12164662349676225,0.08546433378196501,2372.jpg
